n;d;t;c
3500;0;1192566;6876
3500;0;1178028;6882
3500;0;1164633;6753
3500;0;1185112;6847
3500;0;1163811;6843
3500;0;1184551;6830
3500;0;1500268;6816
3500;0;1476609;6854
3500;0;1172768;6848
3500;0;1157891;6789
3500;0;1165786;6780
3500;0;1185783;6790
3500;0;1164242;6794
3500;0;1177488;6767
3500;0;1157350;6744
3500;0;1199068;6898
3500;0;1164543;6807
3500;0;1161999;6754
3500;0;1171536;6847
3500;0;1229645;6844
3500;0;1166406;6841
3500;0;1182377;6807
3500;0;1159423;6730
3500;0;1188048;6842
3500;0;1476618;6743
3500;0;1200690;6833
3500;0;1173440;6811
3500;0;1170575;6724
3500;0;1207664;6750
3500;0;1191964;6777
3500;0;1164003;6676
3500;0;1209037;6724
3500;0;1167399;6796
3500;0;1195842;6796
3500;0;1170214;6759
3500;0;1178780;6853
3500;0;1259741;6805
3500;0;1191774;6882
3500;0;1165996;6805
3500;0;1191384;6838
3500;0;1170144;6763
3500;0;1486041;6846
3500;0;1180242;6800
3500;0;1272245;6744
3500;0;1212122;6761
3500;0;1163912;6746
3500;0;1163902;6741
3500;0;1173009;6783
3500;0;1234184;6813
3500;0;1163471;6755
3500;0;1190201;6853
3500;5.701924180286716e-08;1176786;6796
3500;0;1192957;6825
3500;0;1162810;6782
3500;0;1225628;6876
3500;0;1157109;6697
3500;0;1177197;6822
3500;0;1168771;6814
3500;0;1164503;6732
3500;0;1492302;6780
3500;0;1223223;6805
3500;0;1156308;6758
3500;0;1180824;6828
3500;0;1153974;6721
3500;0;1211591;6831
3500;0;1161026;6784
3500;0;1188358;6681
3500;0;1164222;6809
3500;0;1171346;6695
3500;0;1165655;6634
3500;1.3529532850443884e-08;1169032;6747
3500;0;1179221;6906
3500;4.740427623844937e-08;1174281;6773
3500;0;1172558;6794
3500;0;1165235;6768
3500;0;1156098;6696
3500;0;1341886;6842
3500;0;1185673;6833
3500;0;1233041;6724
3500;0;1177017;6794
3500;0;1175163;6892
3500;0;1164223;6787
3500;0;1183809;6786
3500;0;1174582;6834
3500;0;1201723;6773
3500;0;1166607;6780
3500;0;1216415;6763
3500;0;1164443;6726
3500;0;1184420;6929
3500;0;1165334;6779
3500;0;1176366;6734
3500;0;1155597;6769
3500;0;1191224;6781
4000;0;1361252;7348
4000;0;1439439;7298
4000;0;1384746;7267
4000;0;1328881;7253
4000;0;1378244;7257
4000;0;1315076;7247
4000;0;1324884;7161
4000;0;1389905;7310
4000;0;1320747;7256
4000;0;1312371;7146
4000;0;1316438;7193
4000;0;1339220;7366
4000;0;1310396;7255
4000;0;1355000;7294
4000;0;1347987;7221
4000;0;1314304;7243
4000;0;1575233;7386
4000;0;1325846;7255
4000;0;1327749;7354
4000;0;1302612;7087
4000;0;1317560;7179
4000;0;1342978;7251
4000;0;1309886;7308
4000;0;1297923;7227
4000;0;1311799;7232
4000;0;1310627;7265
4000;0;1334832;7415
4000;0;1344496;7213
4000;0;1394324;7312
4000;0;1318833;7332
4000;0;1316288;7345
4000;0;1324423;7272
4000;0;1598923;7296
4000;0;1319494;7300
4000;0;1312059;7216
4000;0;1341945;7187
4000;1.0479873514519936e-07;1308343;7304
4000;0;1327869;7212
4000;0;1480696;7336
4000;0;1322519;7271
4000;0;1306449;7236
4000;0;1325174;7253
4000;0;1347716;7272
4000;0;1316849;7340
4000;0;1330504;7284
4000;0;1314955;7280
4000;0;1305938;7225
4000;0;1341365;7311
4000;0;1633166;7192
4000;0;1311408;7242
4000;0;1309936;7265
4000;0;1301320;7213
4000;0;1315015;7295
4000;0;1354729;7275
4000;3.805224561410721e-08;1320926;7366
4000;0;1329732;7255
4000;1.5577203716194835e-08;1319484;7357
4000;0;1318732;7331
4000;0;1323160;7267
4000;0;1326847;7338
4000;0;1349170;7429
4000;0;1311058;7283
4000;0;1361673;7305
4000;0;1313111;7224
4000;0;1425933;7353
4000;0;1321518;7362
4000;0;1314163;7258
4000;0;1319534;7371
4000;0;1301780;7205
4000;0;1375499;7300
4000;0;1449634;7258
4000;0;1336189;7274
4000;0;1347877;7259
4000;0;1315146;7190
4000;0;1334722;7311
4000;0;1331987;7269
4000;0;1333269;7401
4000;0;1361001;7283
4000;0;1321738;7365
4000;0;1558703;7142
4000;0;1319404;7225
4000;0;1420243;7239
4000;0;1325175;7353
4000;0;1314254;7199
4000;0;1323050;7326
4000;0;1342537;7250
4000;0;1340564;7359
4000;0;1339902;7265
4000;0;1324883;7400
4000;0;1328922;7273
4000;0;1382101;7257
4000;0;1333710;7342
4000;0;1412618;7273
4000;0;1314414;7224
4000;0;1344651;7339
4000;0;1577172;7446
4000;0;1322109;7236
4000;0;1336686;7268
4000;0;1331497;7298
4000;0;1309605;7267
4000;0;1340002;7228
4000;0;1318131;7196
4000;0;1332969;7253
4000;0;1465692;7309
4000;0;1335559;7250
4000;0;1331707;7349
4000;0;1305527;7283
4000;0;1332077;7392
4000;0;1306750;7294
4000;0;1313171;7386
4000;0;1361352;7207
4000;0;1495002;7255
4000;0;1308924;7180
4000;4.7153191070559926e-08;1311689;7205
4000;0;1340513;7322
4000;0;1307371;7212
4000;0;1376030;7313
4000;0;1367704;7289
4000;0;1336957;7309
4000;0;1313493;7279
4000;0;1320966;7423
4000;0;1354108;7251
4000;0;1318041;7278
4000;0;1331166;7327
4000;0;1348097;7333
4000;0;1309245;7222
4000;0;1550260;7273
4000;0;1547141;7246
4000;0;1310006;7281
4000;0;1331326;7265
4000;0;1306309;7258
4000;0;1374837;7219
4000;0;1312911;7330
4000;0;1338159;7344
4000;0;1315105;7237
4000;0;1309575;7183
4000;0;1368281;7224
4000;0;1357044;7265
4000;0;1370213;7266
4000;0;1305397;7200
4000;0;1313262;7311
4000;0;1342718;7161
4000;0;1646191;7338
4000;0;1323271;7280
4000;0;1316909;7296
4000;0;1394003;7280
4000;0;1324253;7183
4000;0;1421274;7354
4000;0;1305648;7138
4000;0;1334682;7306
4000;0;1311398;7238
4000;0;1409783;7374
4000;0;1341555;7252
4000;0;1330474;7280
4000;0;1335143;7213
4000;0;1303694;7166
4000;5.050184516619287e-09;1335123;7301
4000;0;1321828;7357
4000;0;1715115;7285
4000;0;1307231;7228
4000;0;1311649;7185
4000;0;1315806;7283
4000;0;1378234;7288
4000;0;1310356;7260
4000;0;1322720;7358
4000;0;1329032;7293
4000;0;1358507;7406
4000;0;1311859;7303
4000;0;1305627;7294
4000;0;1377368;7280
4000;0;1334246;7285
4000;0;1325966;7274
4000;0;1433287;7293
4000;0;1344440;7370
4000;0;1466469;7276
4000;0;1307170;7166
4000;0;1304145;7279
4000;0;1304536;7227
4000;0;1315897;7318
4000;0;1365861;7290
4000;0;1348458;7182
4000;0;1301670;7219
4000;0;1349380;7285
4000;0;1310156;7261
4000;0;1300047;7235
4000;0;1324233;7361
4000;0;1313452;7213
4000;0;1322259;7176
4000;0;1316148;7271
4000;0;1334211;7346
4000;0;1489523;7280
4000;0;1348568;7309
4000;0;1314795;7241
4000;0;1409282;7340
4000;0;1311558;7219
4000;0;1311850;7264
4000;0;1318923;7360
4000;0;1295739;7180
4000;0;1366081;7374
4000;0;1322991;7370
4000;0;1333540;7220
4000;0;1330444;7368
4000;0;1308994;7224
4000;0;1359800;7315
4000;0;1315246;7271
4000;0;1549065;7377
4000;0;1462862;7300
4000;0;1352716;7373
4000;0;1312120;7290
4000;0;1313442;7279
4000;0;1307641;7219
4000;0;1318683;7241
4000;0;1326768;7258
4000;0;1408384;7257
4000;0;1338058;7342
4000;0;1320225;7182
4000;0;1308764;7253
4000;0;1314584;7247
4000;0;1314153;7252
4000;0;1323090;7316
4000;0;1335865;7301
4000;0;1587832;7301
4000;0;1313182;7252
4000;0;1319544;7399
4000;0;1418639;7311
4000;0;1292212;7119
4000;0;1361342;7216
4000;0;1401397;7335
4000;0;1359970;7365
4000;0;1359409;7220
4000;0;1326587;7373
4000;0;1312571;7300
4000;0;1303093;7202
4000;0;1319363;7259
4000;0;1376691;7318
4000;0;1310637;7207
4000;0;1477325;7273
4000;0;1563340;7344
4000;0;1313402;7221
4000;0;1314434;7287
4000;0;1302511;7219
4000;0;1362895;7279
4000;0;1326347;7375
4000;0;1325776;7283
4000;0;1356012;7292
4000;0;1333600;7349
4000;0;1371997;7288
4000;0;1324953;7243
4000;0;1353868;7288
4000;0;1347286;7274
4000;0;1330084;7260
4000;0;1317359;7267
4000;0;1505592;7361
4000;0;1317690;7258
4000;0;1354188;7244
4000;0;1334152;7338
4000;0;1314764;7229
4000;0;1352325;7324
4000;0;1314835;7285
4000;0;1317681;7344
4000;0;1314083;7367
4000;0;1334182;7234
4000;0;1323772;7355
4000;0;1316759;7191
4000;0;1314684;7177
4000;0;1332478;7208
4000;0;1317761;7216
4000;0;1305607;7318
4000;0;1682996;7423
4000;0;1318031;7307
4000;0;1330554;7337
4000;0;1314405;7305
4000;0;1320656;7242
4000;0;1328240;7119
4000;0;1303313;7183
4000;0;1341645;7196
4000;0;1301410;7174
4000;0;1351524;7448
4000;0;1315867;7288
4000;0;1303855;7250
4000;0;1383844;7272
4000;0;1318302;7286
4000;8.340867436068911e-08;1328050;7325
4000;0;1316067;7235
4000;0;1621169;7368
4000;0;1311078;7245
4000;0;1385998;7291
4000;0;1300268;7246
4000;0;1298845;7120
4000;0;1326827;7344
4000;0;1295619;7208
4000;0;1445194;7323
4000;0;1322399;7266
4000;0;1336345;7293
4000;0;1325104;7285
4000;0;1313151;7181
4000;0;1370159;7313
4000;0;1332047;7250
4000;0;1356143;7405
4000;0;1537923;7285
4500;0;1532333;8483
4500;3.883530226479832e-08;1535899;8431
4500;0;1503889;8430
4500;0;1538604;8366
4500;0;1541971;8360
4500;0;1517164;8508
4500;0;1514789;8416
4500;0;1513457;8354
4500;0;1490655;8332
4500;0;1542922;8392
4500;0;1514970;8483
4500;0;1535088;8391
4500;0;1538384;8541
4500;0;1856952;8354
4500;0;1507436;8366
4500;0;1523356;8406
4500;0;1520711;8501
4500;6.915017332092899e-08;1518307;8485
4500;0;1512535;8488
4500;0;1515592;8452
4500;0;1516493;8549
4500;0;1587867;8493
4500;0;1507937;8313
4500;0;1526361;8465
4500;0;1549985;8433
4500;0;1542612;8458
4500;0;1517064;8469
4500;0;1927609;8448
4500;0;1510191;8365
4500;0;1505933;8454
4500;0;1521682;8437
4500;0;1515361;8547
4500;0;1501475;8415
4500;0;1575203;8378
4500;0;1518687;8425
4500;0;1508638;8397
4500;0;1501014;8377
4500;0;1514650;8497
4500;0;1502507;8348
4500;0;1535549;8480
4500;0;1585432;8512
4500;0;1629885;8385
4500;5.4342889367896366e-08;1558972;8509
4500;0;1520200;8344
4500;0;1492068;8355
4500;0;1532673;8514
4500;0;1517265;8305
4500;0;1522695;8575
4500;0;1541761;8547
4500;0;1512575;8508
4500;0;1513006;8534
4500;0;1554785;8457
4500;0;1488200;8379
4500;0;1517455;8450
4500;0;1610569;8485
4500;0;1529187;8489
4500;0;1510942;8536
4500;0;1622351;8532
4500;0;1647478;8569
4500;0;1862282;8550
4500;0;1507396;8434
4500;0;1522524;8441
4500;0;1523857;8558
4500;0;1522905;8504
4500;0;1527033;8442
4500;0;1514389;8373
4500;0;1521623;8458
4500;0;1530980;8449
4500;0;1922424;8377
4500;0;1503118;8307
4500;0;1538625;8579
4500;0;1528495;8354
4500;0;1505973;8435
4500;0;1509009;8407
4500;0;1524568;8380
4500;0;1537012;8513
4500;0;1524458;8524
4500;0;1514479;8402
4500;0;1607749;8460
4500;0;1523937;8492
4500;0;1482740;8348
4500;0;1545677;8522
4500;0;1801512;8410
4500;0;1490053;8388
4500;0;1490655;8353
4500;0;1492038;8463
4500;0;1523235;8428
4500;0;1543213;8402
4500;0;1527293;8418
4500;0;1523856;8467
4500;0;1513257;8456
4500;0;1510221;8536
4500;0;1525280;8440
4500;0;1517986;8458
4500;0;1498399;8438
4500;0;1528846;8544
4500;0;1552420;8405
4500;0;1540098;8397
4500;0;1522013;8431
4500;0;1504611;8467
4500;0;1509189;8380
4500;0;1501204;8406
4500;0;1508898;8521
4500;0;1503338;8389
4500;0;1516423;8386
4500;0;1532894;8399
4500;0;1517135;8506
4500;0;1507687;8410
4500;0;1515982;8483
4500;0;1509189;8367
4500;0;1590442;8360
4500;0;1511364;8371
4500;0;1508197;8319
4500;0;1504480;8518
4500;0;1589159;8455
4500;0;1507616;8394
4500;0;1595521;8472
4500;0;1623999;8388
4500;0;1536472;8415
4500;0;1499201;8404
4500;0;1551288;8407
4500;0;1499892;8425
4500;0;1497467;8486
4500;0;1533895;8437
4500;0;1641693;8457
4500;0;1495985;8418
4500;0;1527583;8495
4500;0;1502918;8526
4500;0;1508999;8409
4500;0;1513988;8442
4500;0;1511694;8258
4500;0;1517555;8479
4500;0;1523907;8645
4500;0;1515561;8565
4500;0;1532122;8465
4500;0;1501084;8540
4500;0;1573510;8424
4500;0;1855634;8370
4500;0;1537522;8633
4500;0;1500413;8413
4500;0;1520671;8475
4500;0;1495905;8425
4500;0;1541831;8522
4500;0;1522194;8510
4500;0;1499832;8446
4500;0;1557654;8429
4500;0;1571292;8395
4500;0;1492839;8355
4500;0;1605600;8459
4500;0;1525500;8477
4500;0;1507647;8377
4500;0;1795857;8476
4500;0;1525610;8440
4500;0;1503148;8529
4500;0;1626369;8499
4500;0;1511684;8354
4500;0;1494461;8385
4500;0;1508759;8409
4500;0;1545226;8462
4500;0;1502848;8477
4500;0;1553342;8402
4500;0;1515231;8400
4500;0;1508658;8425
4500;0;1533414;8432
4500;0;1732072;8548
4500;0;1498489;8468
4500;0;1534627;8549
4500;0;1507586;8492
4500;0;1521623;8453
4500;0;1545488;8422
4500;0;1496155;8480
4500;0;1531671;8399
4500;0;1503809;8502
4500;0;1663751;8479
4500;0;1532621;8390
4500;0;1547030;8485
4500;0;1495183;8410
4500;0;1523867;8527
4500;0;1898715;8548
4500;0;1509790;8351
4500;0;1517234;8465
4500;0;1513909;8338
4500;0;1548964;8408
4500;0;1524067;8313
4500;2.111350126204791e-08;1513968;8410
4500;0;1514239;8547
4500;0;1541750;8405
4500;0;1535589;8386
4500;0;1525129;8496
4500;0;1498540;8291
4500;0;1521853;8536
4500;0;1553672;8494
4500;0;1524758;8414
4500;0;1498840;8467
4500;0;1527954;8462
4500;0;1508609;8365
4500;0;1537482;8433
4500;0;1519339;8538
4500;0;1490404;8438
4500;0;1502447;8488
4500;0;1523957;8442
4500;0;1591014;8558
4500;0;1511333;8387
4500;0;1517144;8517
4500;0;1508578;8417
4500;0;1794544;8394
4500;0;1515151;8399
4500;0;1543083;8515
4500;0;1505022;8429
4500;0;1525841;8538
4500;0;1605801;8450
4500;0;1503880;8469
4500;0;1556428;8483
4500;0;1489813;8315
4500;0;1506244;8386
4500;0;1501054;8427
4500;0;1505793;8446
4500;0;1510091;8568
4500;0;1497227;8471
4500;0;1852242;8445
4500;0;1547622;8493
4500;0;1516393;8504
4500;0;1504140;8396
4500;0;1494822;8356
4500;0;1548833;8485
4500;0;1524518;8490
4500;0;1511885;8371
4500;0;1525349;8537
4500;0;1517686;8415
4500;0;1536030;8540
4500;0;1528435;8443
4500;0;1568360;8342
4500;0;1640996;8466
4500;0;1504471;8458
4500;0;1510271;8418
4500;0;1491757;8370
4500;0;1509861;8504
4500;0;1510281;8400
4500;0;1503359;8452
4500;0;1533034;8562
4500;0;1547831;8462
4500;0;1493721;8360
4500;0;1523817;8346
4500;0;1505893;8420
4500;0;1517405;8427
4500;0;1539385;8563
4500;0;1775364;8398
4500;0;1506043;8373
4500;0;1583017;8413
4500;0;1515361;8494
4500;0;1510882;8583
4500;0;1587135;8456
4500;0;1494201;8362
4500;0;1498860;8382
4500;0;1511364;8412
4500;0;1501686;8456
4500;0;1508027;8437
4500;0;1534246;8456
4500;0;1513237;8441
4500;0;1527784;8444
4500;0;1686939;8589
4500;0;1500463;8454
4500;0;1524017;8455
4500;0;1517956;8431
4500;0;1494612;8433
4500;0;1526783;8406
4500;0;1500713;8518
4500;0;1514339;8365
4500;0;1561082;8468
4500;0;1566597;8477
4500;0;1511393;8370
4500;0;1501354;8494
4500;0;1533244;8512
4500;0;1864911;8502
4500;0;1511364;8403
4500;0;1519699;8504
4500;0;1503919;8403
4500;0;1521262;8437
4500;0;1525801;8453
4500;0;1566717;8509
4500;0;1495444;8444
4500;0;1511774;8467
4500;0;1513617;8375
4500;0;1496085;8515
4500;0;1523717;8508
4500;0;1554184;8710
4500;0;1515311;8577
4500;0;1787486;8480
4500;0;1530169;8570
4500;0;1495254;8412
4500;0;1525730;8439
4500;0;1521513;8554
4500;0;1500082;8491
4500;0;1507225;8317
4500;0;1531441;8492
4500;0;1509029;8480
4500;0;1544716;8440
4500;0;1546760;8495
4500;0;1542061;8505
4500;0;1526211;8431
5000;0;2020573;9877
5000;0;1724503;9869
5000;0;1703394;9779
5000;0;1708072;9824
5000;0;1716699;9858
5000;0;1782171;9907
5000;0;1814242;9856
5000;0;1781552;9767
5000;0;1752582;9779
5000;0;1721186;9897
5000;0;1729442;9840
5000;0;1709034;9935
5000;0;1988833;9818
5000;0;1709024;9790
5000;0;1790957;9852
5000;0;1723852;9840
5000;0;1710426;9773
5000;0;1731616;9886
5000;0;1726737;9759
5000;0;1747697;9773
5000;0;1764057;9782
5000;0;1707341;9774
5000;0;1747336;9832
5000;0;1719494;9903
5000;0;2049082;9941
5000;0;1731116;9755
5000;0;1710727;9725
5000;0;1949635;9905
5000;0;1760240;9759
5000;0;1728431;9932
5000;0;1826384;9870
5000;0;1780814;9934
5000;0;1722449;9964
5000;0;1706329;9713
5000;0;1704555;9763
5000;0;1718773;9857
5000;0;2154554;9736
5000;0;1735313;9953
5000;0;1711078;9778
5000;0;1714043;9805
5000;0;1735624;9843
5000;0;1762605;9822
5000;0;1726296;9845
5000;0;1745933;9772
5000;0;1738840;9859
5000;0;1700789;9831
5000;0;1738039;9819
5000;0;1802402;9859
5000;0;1813380;9835
5000;0;1714234;9879
5000;0;1727729;9989
5000;0;1726266;10001
5000;0;1774877;9884
5000;0;1697262;9802
5000;0;1720726;9827
5000;0;1736325;9765
5000;0;1766532;9861
5000;0;1760290;9841
5000;0;1741525;9718
5000;0;1724634;9921
5000;0;1770820;9832
5000;0;1694817;9767
5000;0;1735603;9855
5000;0;1726707;9879
5000;0;1786078;10031
5000;0;1714064;9775
5000;0;1736626;9863
5000;0;1708693;9826
5000;0;1761713;9849
5000;0;1734853;9908
5000;0;1705467;9803
5000;0;1709374;9770
5000;0;1733700;9818
5000;0;1777873;9753
5000;0;1714404;9857
5000;0;1717380;9826
5000;0;1718050;9853
5000;0;1711008;9796
5000;0;1724553;9764
5000;0;1712430;9773
5000;0;1742367;9909
5000;0;1701259;9844
5000;0;1701330;9905
5000;0;1715517;9776
5000;0;1774577;9798
5000;0;1719694;9812
5000;0;1708793;9748
5000;0;1720686;9834
5000;0;1735354;9868
5000;0;1707431;9826
5000;0;1841522;9830
5000;0;1687735;9806
5000;0;1743929;9776
5000;0;1700458;9813
5000;0;1725414;9806
5000;0;1748067;9745
5000;0;1712811;9689
5000;0;1728050;9794
5000;0;1705628;9863
5000;0;1697272;9729
5000;0;1797139;9845
5000;0;1713672;9781
5000;0;1723050;9879
5000;0;1727689;9796
5000;0;1723551;9876
5000;0;1725004;9900
5000;0;1753317;9877
5000;0;1755160;9828
5000;0;1743929;9834
5000;0;1699967;9805
5000;0;1706640;9831
5000;0;1742035;9789
5000;0;1715246;9779
5000;0;1736665;9932
5000;0;1741294;9857
5000;0;1698454;9789
5000;0;1840480;9870
5000;0;1712320;9771
5000;0;1720335;9874
5000;0;1713172;9707
5000;0;1761763;9779
5000;0;1734331;9867
5000;0;1697823;9721
5000;0;1711438;9929
5000;0;1740273;9790
5000;0;1699906;9758
5000;0;1709846;9833
5000;0;1746845;9818
5000;0;1681823;9736
5000;0;1688796;9738
5000;0;1719564;9792
5000;0;1715195;9855
5000;0;1782041;9768
5000;0;1774787;9779
5000;0;1711509;9819
5000;0;1734081;9791
5000;0;1713502;9716
5000;0;1708302;9960
5000;0;1718802;9771
5000;0;1709485;9767
5000;0;1742727;9796
5000;0;1804338;9851
5000;0;1761057;9820
5000;0;1741014;9790
5000;0;1729553;9762
5000;0;1734191;9732
5000;0;1706018;9883
5000;0;1697572;9800
5000;0;1738469;9757
5000;4.664827539962775e-08;1802899;9737
5000;0;1730935;9893
5000;0;1714815;9902
5000;0;1718942;9893
5000;0;1692553;9873
5000;1.0232242910897856e-09;1721397;9805
5000;0;1704726;9889
5000;0;1842604;9768
5000;0;1700849;9949
5000;0;1699115;9719
5000;0;1782723;10048
5000;0;1731796;9840
5000;0;1707471;9847
5000;0;1686772;9796
5000;0;1696190;9880
5000;0;1744711;9783
5000;0;1697613;9820
5000;0;1725715;9818
5000;0;1716538;9803
5000;0;1753357;9923
5000;0;1767724;9794
5000;0;1698604;9737
5000;0;1694516;9804
5000;0;1742577;9846
5000;0;1730875;9793
5000;0;1764201;9843
5000;0;1768993;9768
5000;0;1729904;9791
5000;0;1698614;9769
5000;0;1712200;9870
5000;0;1726787;9897
5000;0;1777082;9869
5000;0;1690419;9815
5000;0;1704235;9809
5000;0;1715886;9890
5000;0;1721056;9793
5000;0;1735894;9885
5000;0;1734181;9850
5000;0;1693044;9787
5000;0;1745522;9825
5000;0;1704415;9802
5000;0;1703664;9744
5000;0;1823319;9885
5000;0;1881082;9839
5000;0;1751324;9733
5000;0;1719965;9905
5000;0;1695498;9772
5000;0;1768746;9929
5000;0;1708322;9817
5000;0;1715806;9839
5000;0;1744344;10028
5000;0;1714239;9769
5000;0;1702461;9840
5000;0;1712801;9841
5000;0;1709134;9782
5000;0;1743659;9765
5000;0;1697191;9714
5000;0;1726327;9791
5000;0;1778945;9863
5000;0;1720495;9837
5000;0;1695639;9826
5000;0;1698444;9825
5000;0;1711589;9888
5000;0;1729111;9739
5000;0;1717069;9882
5000;0;1691732;9751
5000;0;1723060;9838
5000;0;1765725;9912
5000;0;1693465;9789
5000;0;1747346;9847
5000;0;1731466;9920
5000;0;1751203;9902
5000;0;1712601;9748
5000;0;1722820;9815
5000;0;1714505;9901
5000;0;1839749;9797
5000;0;1754409;9845
5000;0;1716749;9787
5000;0;1735353;9661
5000;0;1998126;9748
5000;0;1714534;9831
5000;0;1719393;9747
5000;0;1736946;9828
5000;0;1790026;9845
5000;0;1749230;9892
5000;0;1754640;9789
5000;0;1703523;9747
5000;0;1728230;9881
5000;0;1704706;9792
5000;0;1725845;9795
5000;0;1797279;9854
5000;0;1735924;9879
5000;0;1719694;9924
5000;0;1724173;9761
5000;0;1728190;9831
5000;0;1826685;9900
5000;0;1758968;9799
5000;0;1768986;9760
5000;0;1722920;9891
5000;0;1810284;9839
5000;0;1782512;9774
5000;0;1747556;9804
5000;0;1737878;9789
5000;0;1921373;9995
5000;0;1728060;9788
5000;0;1711799;9864
5000;1.1605996957593073e-08;1723040;9850
5000;0;1710587;9765
5000;0;1752806;9813
5000;0;1706609;9861
5000;0;1709194;9801
5000;0;1993787;9845
5000;0;1719955;9781
5000;0;1705056;9816
5000;0;1726436;9763
5000;0;1912953;9938
5000;0;1738069;9815
5000;0;1729752;9804
5000;0;1717880;9868
5000;0;1740002;9768
5000;0;1739491;9767
5000;0;1699686;9840
5000;0;1730354;9818
5000;0;1742526;9856
5000;0;1783914;9823
5000;0;1731416;9814
5000;0;1725284;9881
5000;0;1855433;9939
5000;0;1783639;9888
5000;0;1729091;9800
5000;0;1704285;9722
5000;0;1742287;9772
5000;0;1721347;9766
5000;0;1824129;9871
5000;0;1734491;9872
5000;0;1749540;9885
5000;0;1720936;9912
5000;0;1753508;9839
5000;0;1719143;9870
5000;0;1725875;9711
5000;0;1705888;9854
5000;8.825118401629251e-08;1713172;9738
5000;0;1726015;9756
5000;0;1785417;9860
5000;0;1725275;9835
5000;0;1731326;9899
5000;0;1687162;9727
5000;0;1703333;9899
5000;0;1736235;9768
5000;0;1715196;9895
5000;0;1725475;9851
5500;0;1926682;10847
5500;0;1923817;10826
5500;0;1908208;10768
5500;0;1869895;10887
5500;0;1885986;10767
5500;0;1886106;10815
5500;0;1919211;10831
5500;0;1965691;10876
5500;0;1901424;10909
5500;0;1890574;10842
5500;0;1887107;10828
5500;0;2008931;10839
5500;0;1936761;10664
5500;0;1906544;10760
5500;0;2031809;10798
5500;0;1901385;10808
5500;0;1916953;10778
5500;0;2036448;10834
5500;0;1891957;10745
5500;0;1911293;10909
5500;0;1892969;10897
5500;0;2169777;10852
5500;0;2165289;10835
5500;0;1888941;10843
5500;0;1878742;10769
5500;0;1893420;10877
5500;0;1918597;10809
5500;0;1875817;10861
5500;0;1980554;10835
5500;0;1912124;10751
5500;0;1899460;10858
5500;0;1973530;10906
5500;0;1903869;10826
5500;0;2262872;10855
5500;0;1877360;10816
5500;0;1914680;10826
5500;0;1986315;10856
5500;0;1891095;10826
5500;0;1887068;10850
5500;0;1884753;10871
5500;0;1884893;10698
5500;0;1882670;10929
5500;0;1887969;10799
5500;0;1933595;10973
5500;0;2232155;10882
5500;0;1900452;10886
5500;0;1876909;10759
5500;0;1888711;10811
5500;0;1912595;10902
5500;0;1873021;10785
5500;0;1921202;10899
5500;0;1893209;10820
5500;0;2018084;10943
5500;0;1887188;10812
5500;0;1900172;10906
5500;0;2261454;10812
5500;0;1887979;10875
5500;0;1909951;10768
5500;0;1879363;10860
5500;0;1922650;10777
5500;0;1897307;10837
5500;0;1878662;10802
5500;0;1891055;10824
5500;0;1880615;10886
5500;0;1938635;10900
5500;0;1913186;10858
5500;0;2151598;10837
5500;0;1903629;10842
5500;0;1902417;10933
5500;0;1872230;10731
5500;0;1882519;10766
5500;0;1883652;10850
5500;0;1932233;10860
5500;0;1891546;10911
5500;0;1879684;10802
5500;0;1920611;10839
5500;0;1891736;10957
5500;0;2161427;10855
5500;0;1898860;10916
5500;0;1924037;10806
5500;0;1883451;10789
5500;0;1915211;10842
5500;0;1885825;10876
5500;0;1931040;10845
5500;0;1891286;10799
5500;0;1881888;10888
5500;0;1874163;10833
5500;0;1918496;10827
5500;0;2099256;10817
5500;0;1927654;10917
5500;0;1961838;10825
5500;0;2047098;10767
5500;0;1942060;10740
5500;0;1971676;10902
5500;0;2370624;10906
5500;0;1969072;10784
5500;0;1979792;10843
5500;0;2630651;10878
5500;0;1990722;10920
5500;0;2318992;10807
5500;0;1993808;10842
5500;0;2000220;10939
5500;0;1975564;10828
5500;0;2113412;10843
5500;0;2015779;10922
5500;0;2114745;10832
5500;0;1941570;10894
5500;0;1948412;10903
5500;0;2304360;10872
5500;0;2004398;10901
5500;0;2263724;10929
5500;0;1946619;11009
5500;0;1981074;10796
5500;0;2010820;10788
5500;0;2020127;11032
5500;0;2240000;10799
5500;0;2288881;10871
5500;0;1973279;10818
5500;0;2020508;10813
5500;0;2268152;10776
5500;0;2430636;10909
5500;0;2356132;10816
5500;0;2015198;10990
5500;0;1964963;10881
5500;0;1971055;10829
5500;0;1968270;10893
5500;0;1984040;10907
5500;0;1962579;10854
5500;0;1973249;10793
5500;0;2009528;10817
5500;0;2250179;10941
5500;0;1925249;10715
5500;0;2249477;10944
5500;0;1894601;10795
5500;0;1915571;10735
5500;0;1884352;10716
5500;0;1908658;10775
5500;0;1886817;10809
5500;0;1901034;10834
5500;0;1899271;10858
5500;0;1896004;10820
5500;0;1891817;10836
5500;0;1927273;10842
5500;0;2208190;10898
5500;0;1902426;10852
5500;0;1902586;10870
5500;0;1894963;10930
5500;0;1905231;10779
5500;0;1931456;10821
5500;0;1924242;10865
5500;0;1900233;10884
5500;0;1897698;10853
5500;0;1914359;11001
5500;0;1885965;10747
5500;0;2232891;10804
5500;0;1934506;10788
5500;9.510243813316773e-09;1910542;10823
5500;0;1891196;10997
